Member ID,Member Gender,Member Age,Member Duration(Month),Averaged Spending Per Transaction,Maximun Spending Per Transaction,Minimun Spending Per Transaction,Averaged Number of Transaction,Averaged Purchasing Discount Rate,Averaged Price in Favorite Shop,Averaged Tax Rate in Favorite Shop,Number of Goods in Favorite Shop,Number of Favorite in  Favorite Shop
a07c4ad1,0,22,27,1083.888889,3510,110,0.375,0.033955857,608.1463415,0.113333295,41,1528
375ea359,1,40,21,1277.285714,3003,140,0.333333333,0.095767196,341.6,0.114350483,25,1746
3c3cba51,0,36,65,1748.348889,14722,46,2.625,0.053678657,364.0625,0.113333283,16,690
7dc75161,0,50,14,2147.505556,7120,80,1.285714286,0.031091768,341.6,0.114350483,25,1746
acc21dc1,0,33,14,1014.375,4600,50,0.571428571,0.083916084,1340,0.10897436,33,2862
d1af98fa,0,37,14,85,85,85,0.071428571,0,233.5111111,0.108005725,45,298
72aae031,0,42,14,1655.333333,2077,899,0.214285714,0,608.1463415,0.113333295,41,1528
66030d87,0,39,71,3380.863636,10920,328,0.458333333,0.072698991,819.9300699,0.113902349,143,3158
135d449e,0,42,93,4214.166667,19000,168,0.5,0.07644813,2953.783784,0.113333334,37,550
75815731,0,30,105,1283.333333,1590,915,0.125,0.174869479,1340,0.10897436,33,2862
61e0a74e,0,41,49,1082.333333,1791,240,0.375,0.018845816,819.9300699,0.113902349,143,3158
e0e8c197,0,48,45,1798.5,2196,1401,0.083333333,0.057142857,1242.692308,0.114350441,26,4334
086ee018,0,55,110,1687.092308,4761,288,0.541666667,0.019638617,1086.551724,0.120247568,58,3205
227b2fdf,0,32,28,2061,3582,540,0.083333333,0,341.6,0.114350483,25,1746
c290b844,0,33,15,2835,4500,1170,0.133333333,0,1340,0.10897436,33,2862
6c56e36a,0,33,42,1656.942,5870.2,85,0.416666667,0.00375,364.0625,0.113333283,16,690
c23717fa,0,39,93,368,476,300,0.125,0,819.9300699,0.113902349,143,3158
59548131,0,39,36,994.5,1520,469,0.083333333,0,1340,0.10897436,33,2862
2f49ba05,0,51,43,5318.5,7281,3780,0.166666667,0.106107386,1242.692308,0.114350441,26,4334
1b9700f6,0,56,98,2469.821429,10950,50,0.583333333,0.082388558,1242.692308,0.114350441,26,4334
6d4c23a4,0,28,38,1441.4125,3250,300,0.333333333,0.071363265,341.6,0.114350483,25,1746
df5c408a,0,34,95,1789,2548,1030,0.083333333,0,589.8823529,0.116239291,17,603
b47507b7,0,39,21,1097.25,2880,20,0.380952381,0.052083333,1242.692308,0.114350441,26,4334
d4580bf9,0,56,34,812,3640,36,0.416666667,0.04138377,1280.356164,0.114447958,73,562
7d66b4ed,0,54,57,2005.2,3960,995,0.208333333,0.054456392,796.3636364,0.113332975,55,2347
e4d8fa68,0,48,14,2814.272727,7380,538,0.785714286,0.018518558,341.6,0.114350483,25,1746
97d3f466,0,47,33,3944.666667,13980,164,0.625,0.021281402,1086.551724,0.120247568,58,3205
e25fe2ff,1,61,14,2805.629032,19140,40,2.214285714,0.083880154,589.8823529,0.116239291,17,603
f2b08329,0,67,110,1560.5,5155,225,0.5,0.079680035,1340,0.10897436,33,2862
475cedb4,0,53,14,2316.855,6285.6,304,1.428571429,0.084660721,1242.692308,0.114350441,26,4334
813a8f29,0,40,33,1848.591176,5230,136,1.416666667,0.045634114,1086.551724,0.120247568,58,3205
26bcc2c5,0,38,51,1737.8,7300,290,0.625,0.008507883,608.1463415,0.113333295,41,1528
8542d52c,0,48,8,4875,4900,4850,0.25,0,796.3636364,0.113332975,55,2347
f79e11d3,0,47,29,5606.8,12340,2800,0.208333333,0.011111111,1242.692308,0.114350441,26,4334
91fabfe7,0,23,34,2965.78,9072,159,1.416666667,0.0556318,1242.692308,0.114350441,26,4334
593003d1,0,26,19,645,910,330,0.157894737,0,819.9300699,0.113902349,143,3158
2d7ffd4d,1,30,29,1111.5,2096,280,0.166666667,0.060420288,608.1463415,0.113333295,41,1528
0ef7c8ee,0,40,49,3023.733333,5220,1117.2,0.125,0.008,1340,0.10897436,33,2862
4f64df58,0,50,92,1505,3150,316,0.208333333,0,1340,0.10897436,33,2862
75381f72,0,34,37,908.7114286,2252.04,197,0.875,0.076288558,1086.551724,0.120247568,58,3205
ad5a5bb0,0,48,90,2922,10448.6,780,0.416666667,0.044644519,796.3636364,0.113332975,55,2347
ac27c718,0,51,29,806,806,806,0.041666667,0.028911779,364.0625,0.113333283,16,690
684803c3,1,49,14,2808.1,5742,300,0.714285714,0.005833333,819.9300699,0.113902349,143,3158
1bbef4da,0,29,31,1827.85,5430,207,0.833333333,0.072436682,640.0943396,0.116403826,53,1712
1d41fc09,0,44,17,1267,2691,190,0.588235294,0.058823529,819.9300699,0.113902349,143,3158
99f45a71,0,36,56,4223.564706,9220,900,0.708333333,0.105498955,1242.692308,0.114350441,26,4334
0f2af745,0,67,81,1586.545455,2500,500,0.458333333,0.011695877,1242.692308,0.114350441,26,4334
699faca8,0,40,14,921.4846154,3769,190,0.928571429,0.113090408,1086.551724,0.120247568,58,3205
7d0f4605,0,49,56,2103.5,4605,765,0.583333333,0.027671788,1340,0.10897436,33,2862
1a48e6b1,0,34,57,2401,2561,2241,0.083333333,0.083333333,640.0943396,0.116403826,53,1712
8e39a23c,0,26,42,1791.35,5355,515,0.416666667,0.063223926,1340,0.10897436,33,2862
7fe45458,0,39,86,3630.55,7002,259.1,0.083333333,0.119278967,656.5,0.113333342,20,1047
8c2c0cf1,0,40,26,1288.4,1904,298,0.208333333,0.050096637,1086.551724,0.120247568,58,3205
37289bbf,1,47,21,4151.233333,13315.5,40,0.714285714,0.099473437,819.9300699,0.113902349,143,3158
c50e7c22,0,55,28,2245.714286,10125,180,0.291666667,0.06684492,364.0625,0.113333283,16,690
7fddf844,0,50,81,3189,6330,48,0.083333333,0.052910053,1242.692308,0.114350441,26,4334
4d3a8336,0,24,7,1011.666667,1205,850,0.428571429,0,1340,0.10897436,33,2862
9bb84dd6,0,33,104,4010,4010,4010,0.041666667,0,1086.551724,0.120247568,58,3205
e4dabc27,0,58,103,3832.5,7952,840,0.25,0.046362667,1340,0.10897436,33,2862
d030c0dc,0,46,80,1770,2460,1080,0.083333333,0.303490991,341.6,0.114350483,25,1746
b11f8d27,0,34,6,1785,3480,90,0.333333333,0.261588507,640.0943396,0.116403826,53,1712
a103bc11,0,35,82,300,300,300,0.041666667,0,819.9300699,0.113902349,143,3158
5162a0cc,0,38,42,3892.52381,22230,160,0.875,0.035980024,1242.692308,0.114350441,26,4334
20af1299,0,48,115,1670,1670,1670,0.041666667,0,1086.551724,0.120247568,58,3205
e02582b7,0,30,8,1057.5,2015,100,0.25,0.166666667,589.8823529,0.116239291,17,603
e3279746,0,30,42,4583.333333,8900,800,0.125,0,2953.783784,0.113333334,37,550
ee8107d6,0,25,6,1172.1,1930,568.4,0.666666667,0.06,1242.692308,0.114350441,26,4334
d3f1b703,0,28,51,2611.411765,7900,50,0.708333333,0.088135807,829.75,0.113333345,40,3000
9bcf987a,0,33,2,1372.5,2515,230,1,0,640.0943396,0.116403826,53,1712
150be071,0,26,2,1234.75,2719,120,2,0.213084328,341.6,0.114350483,25,1746
4c2dafe8,0,35,60,1480,1480,1480,0.041666667,0,1242.692308,0.114350441,26,4334
d508a931,0,50,57,1130.090909,2734,100,0.458333333,0.039990392,829.75,0.113333345,40,3000
9a6b62c6,0,37,28,1160,1160,1160,0.041666667,0,1242.692308,0.114350441,26,4334
4637556e,0,37,105,976.112,1760,90,0.416666667,0.028198362,364.0625,0.113333283,16,690
d4357c78,0,65,64,2594.48,6700,359,0.416666667,0.031413282,1242.692308,0.114350441,26,4334
092727f0,0,39,22,2821.5,7120,85,0.363636364,0.099692081,1086.551724,0.120247568,58,3205
c9b46f75,0,45,76,2047.235294,6600,620,0.708333333,0.023265222,1086.551724,0.120247568,58,3205
aa837bee,0,33,94,2775.666667,5670,107,0.125,0.170772947,2953.783784,0.113333334,37,550
af2eab1c,0,42,87,2449,4910,298,0.166666667,0.080021276,1086.551724,0.120247568,58,3205
0e3be2e2,0,61,66,6054.25,17300,1428,0.333333333,0.019466593,1242.692308,0.114350441,26,4334
4d15776f,0,42,1,1962,1962,1962,1,0.1,1242.692308,0.114350441,26,4334
66f54d2d,0,36,1,1865,1865,1865,1,0.211415686,364.0625,0.113333283,16,690
0e81004e,0,32,4,3805,3805,3805,0.25,0,1242.692308,0.114350441,26,4334
959a2cc7,0,28,34,140,140,140,0.041666667,0,733.15625,0.119145296,64,407
75d36da5,0,47,126,630,1090,340,0.125,0,1002.307692,0.108974355,13,767
9aa436db,0,32,97,660,660,660,0.041666667,0,796.3636364,0.113332975,55,2347
aebb52e0,0,53,97,560,560,560,0.041666667,0,1242.692308,0.114350441,26,4334
8913771c,0,54,92,1578.15,2936.6,534,0.166666667,0.074078969,656.5,0.113333342,20,1047
2fb07d34,0,38,60,1000,1000,1000,0.041666667,0,796.3636364,0.113332975,55,2347
3fd8f007,0,45,79,4073.666667,8800,454,0.25,0,1340,0.10897436,33,2862
c84f0a0a,0,64,12,570,570,570,0.083333333,0,819.9300699,0.113902349,143,3158
3fe1e96f,0,48,93,580,580,580,0.041666667,0,819.9300699,0.113902349,143,3158
a468dd3e,0,39,98,1997.55,3639.6,355.5,0.083333333,0.1,733.15625,0.119145296,64,407
37adb420,0,42,52,2512.038462,6264,98,0.541666667,0.100927049,640.0943396,0.116403826,53,1712
acdc56d7,0,41,105,1967.5,2060,1875,0.083333333,0,1242.692308,0.114350441,26,4334
8969cf69,0,43,49,660,660,660,0.041666667,0,796.3636364,0.113332975,55,2347
c1a30173,0,33,24,1400.333333,3300,500,0.25,0,1086.551724,0.120247568,58,3205
eb6af673,0,48,97,480,640,320,0.083333333,0,1340,0.10897436,33,2862
e4967cb1,0,43,45,2436.08,9568,190,0.625,0.036637305,233.5111111,0.108005725,45,298
acee7498,0,39,104,522.8666667,699,264.6,0.125,0.008,608.1463415,0.113333295,41,1528
8a9fad4a,0,41,147,1210.742857,2540,299,0.291666667,0.078926505,341.6,0.114350483,25,1746
7a126105,0,48,24,3211.8,6190,440,0.208333333,0.02182253,1086.551724,0.120247568,58,3205
da58488a,0,47,71,2590,3280,1830,0.125,0.009920635,1242.692308,0.114350441,26,4334
9f5375a5,0,39,161,2468.375,9040,310,0.5,0.037538145,796.3636364,0.113332975,55,2347
523c009d,0,35,47,300,300,300,0.041666667,0,656.5,0.113333342,20,1047
7c07e902,0,32,80,920,1140,700,0.083333333,0,1086.551724,0.120247568,58,3205
42223d6e,0,34,92,896,2429,288,0.458333333,0.051233672,829.75,0.113333345,40,3000
f2854b58,0,35,101,2633,4440,826,0.083333333,0,1242.692308,0.114350441,26,4334
70e428a3,0,40,94,1144.166667,2300,150,0.25,0.083365425,1086.551724,0.120247568,58,3205
aa7eea53,0,41,107,1086,2977,59,0.458333333,0.020833333,608.1463415,0.113333295,41,1528
71567956,0,49,104,1256.017778,3069.36,330,0.375,0.052,1086.551724,0.120247568,58,3205
26315923,0,31,120,1567.666667,2475,680,0.125,0,796.3636364,0.113332975,55,2347
ee1fdc49,0,33,43,1070,1070,1070,0.041666667,0,640.0943396,0.116403826,53,1712
3e36c45b,0,37,111,2207.475,9900,19.2,0.5,0.072985855,2953.783784,0.113333334,37,550
747cf3e9,0,48,151,2051.433333,4320,90,0.5,0.165987802,829.75,0.113333345,40,3000
861d30ea,0,53,67,1039.258333,4530,140,0.5,0.036353831,608.1463415,0.113333295,41,1528
d927fc6d,0,32,107,2340,3880,800,0.083333333,0.04950495,1242.692308,0.114350441,26,4334
52b64065,0,37,100,727,1134,320,0.083333333,0.202173913,1002.307692,0.108974355,13,767
dab1c9c7,0,46,93,1284.3,2191.5,680,0.208333333,0.03,1242.692308,0.114350441,26,4334
0b484905,0,48,105,670,1190,150,0.083333333,0.290909946,796.3636364,0.113332975,55,2347
ac6b8351,0,53,73,1994.222222,5400,109,0.375,0,1242.692308,0.114350441,26,4334
7545bbda,0,30,67,2027.5,2580,1475,0.083333333,0,733.15625,0.119145296,64,407
cfc060ce,0,56,62,2574.025,5166,88,0.5,0.105194921,1086.551724,0.120247568,58,3205
791e8948,0,30,62,1288.5,2860,210,0.666666667,0.039612214,829.75,0.113333345,40,3000
01dfaddd,0,50,96,3668.45,5890,59,0.416666667,0.086422902,1086.551724,0.120247568,58,3205
a2bc47ec,0,43,71,532.5,800,320,0.166666667,0.043396221,819.9300699,0.113902349,143,3158
2b3c72e6,0,43,58,2361,5060,850,0.125,0,1242.692308,0.114350441,26,4334
5400f27d,0,37,43,380,380,380,0.041666667,0,1242.692308,0.114350441,26,4334
0bea18a7,0,41,54,1522.166667,2850,40,0.25,0.105586457,1242.692308,0.114350441,26,4334
c19816bb,0,43,18,1421.333333,2349,320,0.166666667,0.030899961,1340,0.10897436,33,2862
0aa1ec5f,0,41,2,620,620,620,0.5,0,1340,0.10897436,33,2862
e59a121e,0,52,15,1766.181818,5454,179,0.733333333,0.066392308,341.6,0.114350483,25,1746
17897ce6,0,41,73,314.6666667,350,294,0.125,0.006666667,1086.551724,0.120247568,58,3205
9d5ff27d,0,38,76,3920,4510,2790,0.125,0,608.1463415,0.113333295,41,1528
0e9e9a24,0,29,6,278.6666667,430,86,0.5,0,608.1463415,0.113333295,41,1528
2e495b3c,0,49,74,536.75,1280,150,0.333333333,0.168817973,1242.692308,0.114350441,26,4334
585378a6,0,30,12,1805.285714,2958,850,0.583333333,0.048491157,829.75,0.113333345,40,3000
d2aa66d3,0,32,76,825,1270,230,0.125,0,640.0943396,0.116403826,53,1712
a8c97092,0,32,82,2134.333333,7095,195,0.25,0.16641399,1242.692308,0.114350441,26,4334
a23f5329,0,34,77,467,480,454,0.083333333,0,608.1463415,0.113333295,41,1528
dd986583,0,48,96,3462.933333,8480,235,0.125,0,1086.551724,0.120247568,58,3205
6aecf63e,0,36,25,310,320,300,0.083333333,0,656.5,0.113333342,20,1047
66c9fb12,0,36,86,916.9090909,1992,98,0.458333333,0.006082725,733.15625,0.119145296,64,407
a0058ebc,0,48,79,748.0923077,4742,10,0.541666667,0.168597796,233.5111111,0.108005725,45,298
02cf0082,0,38,96,1660.242857,4900.5,328,0.291666667,0.082804255,1242.692308,0.114350441,26,4334
ac4f0d0f,0,48,85,1851.833333,4048,753,0.25,0.137296236,829.75,0.113333345,40,3000
aecf210d,0,41,44,815.6666667,1060,587,0.125,0,608.1463415,0.113333295,41,1528
b392ea50,0,42,69,1670,1670,1670,0.041666667,0.055555556,1242.692308,0.114350441,26,4334
bd16bd0a,0,42,106,1728.6,2488,320,0.166666667,0.033784259,829.75,0.113333345,40,3000
a4f6b160,0,56,75,944.5,1810,79,0.083333333,0,233.5111111,0.108005725,45,298
7686aaab,0,28,49,384,790,162,0.125,0.033333333,733.15625,0.119145296,64,407
9ad2f2cb,0,52,152,2268.008333,11344,423,0.5,0.02,1340,0.10897436,33,2862
ac33bfae,0,41,104,4660,4660,4660,0.041666667,0.076307036,1242.692308,0.114350441,26,4334
15886481,0,32,47,320,320,320,0.083333333,0,829.75,0.113333345,40,3000
64ec72f5,0,38,45,2468.5,4600,1039,0.166666667,0,640.0943396,0.116403826,53,1712
8227eafd,1,30,87,300,300,300,0.041666667,0,819.9300699,0.113902349,143,3158
1c6afab5,0,34,110,860,860,860,0.041666667,0,819.9300699,0.113902349,143,3158
22804a0f,0,30,76,1504.4,2295,490,0.208333333,0,640.0943396,0.116403826,53,1712
4746ce1a,0,38,104,1000,1000,1000,0.041666667,0,1340,0.10897436,33,2862
3ab71b23,0,50,43,610,610,610,0.041666667,0,819.9300699,0.113902349,143,3158
c1a4ac3e,0,37,22,1235.5,2166,88,0.181818182,0.18125,1340,0.10897436,33,2862
6dcd92cd,0,46,143,1448.333333,3220,100,0.125,0.042455827,1242.692308,0.114350441,26,4334
803c9fc9,0,36,10,2390,2390,2390,0.1,0,1340,0.10897436,33,2862
5198091d,0,46,39,1326.6,3213,100,0.208333333,0.137480799,1340,0.10897436,33,2862
e1e5c409,0,30,69,4370,8650,90,0.083333333,0,2953.783784,0.113333334,37,550
997dd84c,0,29,28,1076.335294,3100,14,0.708333333,0.158026978,640.0943396,0.116403826,53,1712
3d9d4237,0,43,129,2700,2700,2700,0.041666667,0,1086.551724,0.120247568,58,3205
80e18c4b,0,43,93,950,1010,890,0.083333333,0,1242.692308,0.114350441,26,4334
e79d77ff,0,32,107,1274,2210,338,0.083333333,0.058919434,829.75,0.113333345,40,3000
57e81a5f,0,32,103,1883.333333,3383,320,0.125,0,1242.692308,0.114350441,26,4334
a019d73f,0,28,83,3007.65,3384,2631.3,0.083333333,0.012,1340,0.10897436,33,2862
a99623e6,0,42,36,2231,3400,615,0.208333333,0,589.8823529,0.116239291,17,603
922e59b0,0,36,79,2014.083333,4390,300,0.5,0.008791192,1242.692308,0.114350441,26,4334
85eaa39a,0,62,24,5513,16400,320,0.291666667,0.026954659,2953.783784,0.113333334,37,550
df0e6a7d,1,30,105,1120,1120,1120,0.041666667,0,341.6,0.114350483,25,1746
76cb9a0e,0,43,73,2837.4,9468,320,0.208333333,0,1340,0.10897436,33,2862
6621f6f9,0,38,33,1755.888889,4365,182.5,0.375,0.089537995,1280.356164,0.114447958,73,562
6d9099aa,0,42,37,1920.4,4460,420,0.416666667,0,1340,0.10897436,33,2862
e679b2c4,0,34,63,230,230,230,0.041666667,0.303030303,829.75,0.113333345,40,3000
ebaf5a2f,0,53,12,580,580,580,0.083333333,0,796.3636364,0.113332975,55,2347
1057ab43,0,29,45,333.75,475,260,0.166666667,0.118517143,796.3636364,0.113332975,55,2347
32cf6f86,0,50,31,877.5,999,756,0.083333333,0.066666667,829.75,0.113333345,40,3000
e66f5cb1,0,37,68,2127.5,4125,350,0.166666667,0,341.6,0.114350483,25,1746
e633e4d3,0,28,27,1006.4,1992,490,0.208333333,0,656.5,0.113333342,20,1047
c3865689,0,40,18,2378.333333,7530,520,1,0.074088959,1280.356164,0.114447958,73,562
b464c8c0,0,46,87,811.6666667,2090,160,0.25,0.087120724,640.0943396,0.116403826,53,1712
1cc5d6f7,0,37,85,980,980,980,0.041666667,0,233.5111111,0.108005725,45,298
223b7f03,0,38,77,3136.565806,9414,22,1.291666667,0.018949327,1086.551724,0.120247568,58,3205
66edae3d,0,41,26,4994.5,8910,2680,0.25,0.051174448,1242.692308,0.114350441,26,4334
58f66b4f,0,45,73,1244.666667,1710,944,0.125,0,1086.551724,0.120247568,58,3205
1238d9ba,0,39,110,1244.433333,2950,185,0.375,0.025,1242.692308,0.114350441,26,4334
a36619eb,0,49,23,770,770,770,0.043478261,0,829.75,0.113333345,40,3000
75caf6a0,0,39,98,1814.632258,6030,17,1.291666667,0.072090637,656.5,0.113333342,20,1047
625b2090,0,50,26,480,480,480,0.041666667,0,608.1463415,0.113333295,41,1528
553d8df7,0,45,22,3820.755556,7524,850,0.409090909,0.076470588,1086.551724,0.120247568,58,3205
81247521,0,33,58,2248.5,6385,698,0.25,0.064097624,1242.692308,0.114350441,26,4334
6cf99d5f,0,34,45,791,1310,272,0.083333333,0,656.5,0.113333342,20,1047
89924ceb,0,42,132,3140,5080,1200,0.083333333,0.006435006,1340,0.10897436,33,2862
b9a26138,0,32,56,3642.714286,8350,190,0.291666667,0.044028786,819.9300699,0.113902349,143,3158
ab759299,0,29,21,522.1,1052,193.5,0.238095238,0.065179397,796.3636364,0.113332975,55,2347
87d3625d,0,35,56,2470,3050,1700,0.125,0,656.5,0.113333342,20,1047
b2cb2136,0,45,7,2614,6730,1080,0.571428571,0,1086.551724,0.120247568,58,3205
d76c506e,0,52,28,2123,3860,294,0.166666667,0,1340,0.10897436,33,2862
98965ca8,0,32,9,1299.375,3850,550,0.888888889,0,608.1463415,0.113333295,41,1528
553bdfb6,0,46,50,2853.065517,14400,90,1.208333333,0.08758242,1340,0.10897436,33,2862
6fa3afc6,0,38,89,2181.694286,8310,250,0.875,0.096691052,796.3636364,0.113332975,55,2347
e9b9ffb9,0,56,29,2541.090909,6560,220,0.458333333,0.040877838,1242.692308,0.114350441,26,4334
94821cb7,0,47,81,3626.731429,13070,398,1.458333333,0.084890828,1086.551724,0.120247568,58,3205
f016ec6d,0,54,20,3547.107143,16080,63,1.4,0.081741743,733.15625,0.119145296,64,407
91c5bec0,1,41,12,1257.8,3060,59,0.833333333,0,589.8823529,0.116239291,17,603
fe52bf59,0,39,22,1630.879688,8028,15,2.909090909,0.105158538,829.75,0.113333345,40,3000
4c0ec9aa,0,52,13,2909.142857,8810,248,0.538461538,0.023469261,819.9300699,0.113902349,143,3158
7ea11adc,0,48,16,1257.736842,4980,280,1.1875,0.010877371,1086.551724,0.120247568,58,3205
0e3d4c9c,0,41,28,1373.333333,2630,435,0.25,0,1280.356164,0.114447958,73,562
55db2592,0,44,18,3479.921587,12700.8,12.6,3.5,0.08045476,819.9300699,0.113902349,143,3158
cad45fd8,0,42,29,1128.75,2868,170,0.166666667,0,341.6,0.114350483,25,1746
dd897e3f,0,34,24,3794.666667,16999,180,0.25,0.026972955,589.8823529,0.116239291,17,603
09c18d74,0,43,83,1519.495238,5641,95,2.625,0.072448413,608.1463415,0.113333295,41,1528
f59b71a3,1,39,21,1440,1440,1440,0.047619048,0,608.1463415,0.113333295,41,1528
2881e7de,0,46,71,1630.045455,5614,170,0.916666667,0,656.5,0.113333342,20,1047
10a2b076,0,41,12,3651.585366,19227,18,3.416666667,0.074873336,1340,0.10897436,33,2862
82d813ef,0,52,17,3909.660714,20016,66,1.647058824,0.089338168,1280.356164,0.114447958,73,562
0114cb4d,0,46,11,1836,3402,270,0.181818182,0,1242.692308,0.114350441,26,4334
36eea707,1,34,71,1036.545455,2200,40,0.458333333,0.283744097,341.6,0.114350483,25,1746
20c8fd75,0,49,28,2290.081818,5430,356,0.458333333,0.007463481,796.3636364,0.113332975,55,2347
efa6d9db,1,48,14,1616.563636,3258,310,0.785714286,0.078530388,1242.692308,0.114350441,26,4334
c7f066aa,0,51,29,6848.083333,25407,140,1,0.053856039,819.9300699,0.113902349,143,3158
342f46f3,0,38,69,480,480,480,0.041666667,0,819.9300699,0.113902349,143,3158
57cffaa3,0,41,55,1944.004762,6804,28,0.875,0.035307481,341.6,0.114350483,25,1746
fa47ce6f,0,41,20,4103,6975,1231,0.1,0.0875,819.9300699,0.113902349,143,3158
34b7f619,1,58,29,1235,1350,1120,0.083333333,0,796.3636364,0.113332975,55,2347
9c4bd726,0,53,8,2070.875,9135,40,4.5,0.112088176,1340,0.10897436,33,2862
174e327c,0,42,16,3031.836364,12420,120,3.4375,0.035562413,1280.356164,0.114447958,73,562
58022519,0,37,32,2093,9693,59,2.541666667,0.021332174,1242.692308,0.114350441,26,4334
5b80fc26,0,50,29,2472.157895,11400,200,0.791666667,0.005849483,796.3636364,0.113332975,55,2347
a4e26449,0,40,80,2266.035714,9996,230,1.166666667,0.06513201,608.1463415,0.113333295,41,1528
b183fc24,1,59,28,1256.448235,6036,190,0.708333333,0.001666667,1340,0.10897436,33,2862
dc642744,0,36,59,4799.333333,10000,420,0.125,0,1086.551724,0.120247568,58,3205
dcc85dd6,0,33,4,900,1640,480,0.75,0,589.8823529,0.116239291,17,603
1c52fe6b,0,47,15,3796.615385,26068,66,1.733333333,0.028230453,1242.692308,0.114350441,26,4334
8d4745d5,0,46,13,597.7142857,1020,324,0.538461538,0.026677338,341.6,0.114350483,25,1746
3ea93fde,1,49,29,4142.944444,13500,60,0.75,0.085814042,819.9300699,0.113902349,143,3158
14d91d1a,0,42,14,2447.5,5535,39,0.428571429,0.075210294,819.9300699,0.113902349,143,3158
04f98d59,0,50,32,1791.592593,8580,230,1.125,0.02230528,2953.783784,0.113333334,37,550
36e3261c,0,41,12,1603.640625,5920,179,2.666666667,0.011538462,608.1463415,0.113333295,41,1528
09fb9fbb,0,51,51,2748.2336,8113.5,188,1.041666667,0.027531375,1340,0.10897436,33,2862
d1b5ed10,0,34,32,265,265,265,0.041666667,0,1086.551724,0.120247568,58,3205
429bdee5,0,56,32,3300.008571,17991,270,1.458333333,0.039268761,1242.692308,0.114350441,26,4334
d18b6774,0,49,13,1126.666667,2599,390,0.923076923,0.107901668,640.0943396,0.116403826,53,1712
744c5450,0,47,21,2926.928571,5775,200,0.666666667,0.028448276,341.6,0.114350483,25,1746
